time,pm2_5,us_aqi,european_aqi
2025-07-11T07:00,23.4,78,63
2025-07-11T08:00,25.7,78,64
2025-07-11T09:00,28.1,79,64
2025-07-11T10:00,29.2,79,64
2025-07-11T11:00,31.7,79,64
2025-07-11T12:00,33.4,80,65
2025-07-11T13:00,32.9,80,65
2025-07-11T14:00,30.3,81,65
2025-07-11T15:00,29.7,81,65
2025-07-11T16:00,27.5,81,65
2025-07-11T17:00,24.3,81,65
2025-07-11T18:00,23.2,80,64
2025-07-11T19:00,23.3,80,64
2025-07-11T20:00,23.1,79,63
2025-07-11T21:00,22.7,79,63
2025-07-11T22:00,22.6,79,63
2025-07-11T23:00,21.1,78,63
2025-07-12T00:00,19.4,78,62
2025-07-12T01:00,18.2,78,62
2025-07-12T02:00,17.1,77,62
2025-07-12T03:00,16.8,77,62
2025-07-12T04:00,16.5,77,62
2025-07-12T05:00,15.5,76,61
2025-07-12T06:00,15.6,76,61
2025-07-12T07:00,17.2,75,61
2025-07-12T08:00,19.0,75,61
2025-07-12T09:00,20.7,74,60
2025-07-12T10:00,23.2,73,60
2025-07-12T11:00,26.1,73,59
2025-07-12T12:00,26.4,72,58
2025-07-12T13:00,26.7,72,57
2025-07-12T14:00,25.8,71,57
2025-07-12T15:00,25.4,71,56
2025-07-12T16:00,23.1,70,56
2025-07-12T17:00,21.7,70,56
2025-07-12T18:00,20.1,70,55
2025-07-12T19:00,19.4,69,55
2025-07-12T20:00,19.6,69,55
2025-07-12T21:00,18.7,69,55
2025-07-12T22:00,17.8,68,54
2025-07-12T23:00,17.6,68,53
2025-07-13T00:00,16.8,68,52
2025-07-13T01:00,16.6,67,52
2025-07-13T02:00,16.3,67,51
2025-07-13T03:00,15.8,67,51
2025-07-13T04:00,16.0,67,51
2025-07-13T05:00,16.4,67,51
2025-07-13T06:00,16.2,67,51
2025-07-13T07:00,17.4,67,51
2025-07-13T08:00,18.0,67,52
2025-07-13T09:00,17.6,67,51
2025-07-13T10:00,18.3,67,50
2025-07-13T11:00,19.4,66,49
2025-07-13T12:00,19.6,66,48
2025-07-13T13:00,19.3,65,46
2025-07-13T14:00,18.9,65,45
2025-07-13T15:00,20.8,64,44
2025-07-13T16:00,19.3,64,43
2025-07-13T17:00,18.6,63,42
2025-07-13T18:00,18.4,63,42
2025-07-13T19:00,17.2,63,41
2025-07-13T20:00,17.3,63,41
2025-07-13T21:00,16.9,62,40
2025-07-13T22:00,16.0,62,40
2025-07-13T23:00,15.3,62,40
