city,timestamp,temperature_2m,apparent_temperature,precipitation,wind_gusts_10m,pm2_5,us_aqi,european_aqi
Gurugram,2026-01-06T20:00,10.6,9.2,0.0,13.0,143.0,177,126
Gurugram,2026-01-06T21:00,10.1,8.5,0.0,14.8,141.1,178,127
Gurugram,2026-01-06T22:00,9.5,7.8,0.0,15.1,142.0,178,127
Gurugram,2026-01-06T23:00,8.9,7.4,0.0,15.1,139.7,179,128
Gurugram,2026-01-07T00:00,8.2,6.9,0.0,13.3,133.2,179,128
Gurugram,2026-01-07T01:00,7.2,5.7,0.0,10.8,128.5,179,129
Gurugram,2026-01-07T02:00,6.8,5.3,0.0,9.4,124.3,180,130
Gurugram,2026-01-07T03:00,6.6,5.0,0.0,9.0,120.6,180,130
Gurugram,2026-01-07T04:00,7.3,6.0,0.0,9.7,117.3,181,131
Gurugram,2026-01-07T05:00,7.8,6.3,0.0,11.9,129.9,181,132
Gurugram,2026-01-07T06:00,7.8,6.5,0.0,13.0,127.1,182,132
Gurugram,2026-01-07T07:00,7.8,6.5,0.0,13.0,131.8,182,133
Gurugram,2026-01-07T08:00,8.2,6.8,0.0,15.1,133.2,182,133
Gurugram,2026-01-07T09:00,9.1,7.6,0.0,18.7,125.7,182,134
Gurugram,2026-01-07T10:00,10.1,8.4,0.0,23.8,113.9,183,134
Gurugram,2026-01-07T11:00,10.8,9.2,0.0,25.2,93.1,183,134
Gurugram,2026-01-07T12:00,12.8,11.6,0.0,21.6,80.8,182,134
Gurugram,2026-01-07T13:00,13.9,12.8,0.0,19.8,78.0,182,134
Gurugram,2026-01-07T14:00,14.6,13.5,0.0,20.2,76.1,183,134
Gurugram,2026-01-07T15:00,14.8,13.8,0.0,19.4,75.9,183,134
Gurugram,2026-01-07T16:00,14.2,13.3,0.0,16.6,77.8,183,134
Gurugram,2026-01-07T17:00,12.1,11.0,0.0,14.0,127.6,183,135
Gurugram,2026-01-07T18:00,11.0,9.4,0.0,16.6,140.2,183,135
Gurugram,2026-01-07T19:00,10.4,8.5,0.0,17.3,147.1,183,135
Gurugram,2026-01-07T20:00,9.6,7.6,0.0,18.0,152.7,183,135
Gurugram,2026-01-07T21:00,8.9,6.8,0.0,17.6,156.5,183,135
Gurugram,2026-01-07T22:00,8.2,6.2,0.0,16.9,160.2,184,136
Gurugram,2026-01-07T23:00,7.6,5.9,0.0,16.2,159.7,184,136
Gurugram,2026-01-08T00:00,7.2,5.3,0.0,14.0,153.2,185,137
Gurugram,2026-01-08T01:00,7.2,5.4,0.0,15.5,147.1,185,138
Gurugram,2026-01-08T02:00,7.7,5.9,0.0,16.6,142.0,185,138
Gurugram,2026-01-08T03:00,8.1,6.4,0.0,16.2,136.9,186,139
Gurugram,2026-01-08T04:00,8.0,6.0,0.0,19.4,132.7,186,139
Gurugram,2026-01-08T05:00,6.8,5.6,0.0,19.4,137.4,187,140
Gurugram,2026-01-08T06:00,7.0,5.7,0.0,8.6,131.3,187,140
Gurugram,2026-01-08T07:00,7.2,5.8,0.0,11.9,124.3,187,140
Gurugram,2026-01-08T08:00,7.2,5.8,0.0,13.7,112.0,187,140
Gurugram,2026-01-08T09:00,7.7,6.5,0.0,13.7,110.8,186,139
Gurugram,2026-01-08T10:00,8.6,7.3,0.0,14.4,110.8,186,139
Gurugram,2026-01-08T11:00,9.6,8.3,0.0,16.6,96.6,186,139
Gurugram,2026-01-08T12:00,11.6,10.4,0.0,16.6,93.8,186,139
Gurugram,2026-01-08T13:00,12.9,11.8,0.0,18.4,91.0,186,139
Gurugram,2026-01-08T14:00,13.5,12.4,0.0,18.4,85.4,186,140
Gurugram,2026-01-08T15:00,13.7,12.8,0.0,17.3,82.4,187,140
Gurugram,2026-01-08T16:00,13.3,12.5,0.0,14.0,82.7,187,140
Gurugram,2026-01-08T17:00,12.1,11.4,0.0,10.1,130.4,187,140
Gurugram,2026-01-08T18:00,10.3,9.3,0.0,8.3,169.0,187,141
Gurugram,2026-01-08T19:00,9.4,8.2,0.0,7.2,200.2,188,142
Gurugram,2026-01-08T20:00,8.9,7.7,0.0,8.6,221.2,189,143
Gurugram,2026-01-08T21:00,8.4,7.0,0.0,8.6,235.2,190,146
Gurugram,2026-01-08T22:00,8.3,6.7,0.0,11.2,247.7,192,148
Gurugram,2026-01-08T23:00,7.9,6.3,0.0,13.7,251.5,194,151
Gurugram,2026-01-09T00:00,7.6,6.0,0.0,12.2,236.1,196,154
Gurugram,2026-01-09T01:00,7.4,5.8,0.0,11.9,213.7,198,157
Gurugram,2026-01-09T02:00,7.5,5.7,0.0,13.7,190.9,199,159
Gurugram,2026-01-09T03:00,7.6,5.8,0.0,16.2,171.8,200,161
Gurugram,2026-01-09T04:00,7.3,5.4,0.0,17.3,158.3,202,162
Gurugram,2026-01-09T05:00,7.1,5.6,0.0,18.4,135.0,203,163
Gurugram,2026-01-09T06:00,7.2,6.0,0.1,11.2,135.0,203,163
Gurugram,2026-01-09T07:00,6.8,5.4,0.0,11.2,142.0,203,163
Gurugram,2026-01-09T08:00,7.6,6.2,0.0,13.0,141.1,204,163
Gurugram,2026-01-09T09:00,9.2,8.2,0.0,14.8,144.8,205,164
Gurugram,2026-01-09T10:00,11.9,11.5,0.0,13.7,136.4,206,166
Gurugram,2026-01-09T11:00,13.8,13.3,0.0,14.4,111.8,208,166
Gurugram,2026-01-09T12:00,15.4,14.9,0.0,13.3,88.5,208,167
Gurugram,2026-01-09T13:00,16.6,16.2,0.0,12.2,72.4,208,167
Gurugram,2026-01-09T14:00,17.3,16.9,0.0,10.1,65.9,207,166
Gurugram,2026-01-09T15:00,17.3,16.7,0.0,7.9,67.3,206,165
Gurugram,2026-01-09T16:00,16.8,16.1,0.0,7.6,80.6,206,165
Gurugram,2026-01-09T17:00,14.6,13.6,0.0,7.6,123.4,206,165
Gurugram,2026-01-09T18:00,13.1,11.6,0.0,13.7,148.1,205,165
Gurugram,2026-01-09T19:00,12.1,10.6,0.0,15.8,161.1,204,164
Gurugram,2026-01-09T20:00,11.4,9.9,0.0,16.6,164.8,203,163
Gurugram,2026-01-09T21:00,10.7,9.2,0.0,16.6,164.8,200,161
Gurugram,2026-01-09T22:00,10.1,8.6,0.0,15.8,165.8,199,158
Gurugram,2026-01-09T23:00,9.4,8.1,0.0,13.0,163.0,197,156
Gurugram,2026-01-10T00:00,8.8,7.3,0.0,12.6,155.1,195,153
Gurugram,2026-01-10T01:00,8.1,6.5,0.0,13.0,149.5,193,150
Gurugram,2026-01-10T02:00,7.3,5.7,0.0,12.6,143.9,192,148
Gurugram,2026-01-10T03:00,6.9,5.2,0.0,12.6,139.7,191,146
Gurugram,2026-01-10T04:00,6.6,4.9,0.0,12.6,135.5,190,145
Gurugram,2026-01-10T05:00,6.5,4.7,0.0,11.5,119.2,190,145
Gurugram,2026-01-10T06:00,5.9,4.0,0.0,11.5,119.7,189,144
Gurugram,2026-01-10T07:00,5.9,4.0,0.0,12.6,129.0,189,143
Gurugram,2026-01-10T08:00,6.8,4.9,0.0,16.2,137.4,189,143
Gurugram,2026-01-10T09:00,8.1,6.4,0.0,18.7,134.1,189,143
Gurugram,2026-01-10T10:00,9.9,8.4,0.0,19.8,129.9,188,143
Gurugram,2026-01-10T11:00,12.3,11.0,0.0,19.4,120.1,188,142
Gurugram,2026-01-10T12:00,14.4,13.5,0.0,20.5,106.6,188,143
Gurugram,2026-01-10T13:00,15.7,14.5,0.0,22.0,89.2,189,143
Gurugram,2026-01-10T14:00,16.4,14.6,0.0,22.7,78.7,189,144
Gurugram,2026-01-10T15:00,16.4,14.6,0.0,22.3,75.7,189,144
Gurugram,2026-01-10T16:00,15.6,14.0,0.0,20.9,81.5,190,144
Gurugram,2026-01-10T17:00,14.0,12.4,0.0,17.6,89.2,190,145
Gurugram,2026-01-10T18:00,12.4,10.9,0.0,15.8,95.0,189,143
Gurugram,2026-01-10T19:00,11.4,9.5,0.0,17.6,95.9,188,142
Gurugram,2026-01-10T20:00,10.4,8.4,0.0,18.0,98.3,186,139
Gurugram,2026-01-10T21:00,9.6,7.5,0.0,18.0,99.9,185,137
Gurugram,2026-01-10T22:00,8.9,6.9,0.0,17.6,101.7,183,135
Gurugram,2026-01-10T23:00,8.6,6.6,0.0,15.1,103.6,182,133
Gurugram,2026-01-11T00:00,7.8,5.7,0.0,15.5,103.6,181,131
Gurugram,2026-01-11T01:00,7.2,5.0,0.0,15.8,105.0,179,129
Gurugram,2026-01-11T02:00,6.7,4.4,0.0,15.5,106.4,179,128
Gurugram,2026-01-11T03:00,6.2,3.8,0.0,15.5,107.6,178,126
Gurugram,2026-01-11T04:00,5.8,3.4,0.0,16.6,108.5,177,125
Gurugram,2026-01-11T05:00,5.6,3.3,0.0,16.2,105.5,176,125
Gurugram,2026-01-11T06:00,4.8,2.8,0.0,13.7,105.7,176,124
Gurugram,2026-01-11T07:00,4.3,2.2,0.0,10.4,114.1,176,124
Gurugram,2026-01-11T08:00,5.5,3.1,0.0,16.2,123.4,175,123
Gurugram,2026-01-11T09:00,7.4,5.4,0.0,19.8,118.7,175,123
Gurugram,2026-01-11T10:00,10.1,8.2,0.0,19.8,113.6,175,122
Gurugram,2026-01-11T11:00,12.3,10.2,0.0,21.6,96.4,174,122
Gurugram,2026-01-11T12:00,14.1,12.2,0.0,23.8,70.3,174,121
Gurugram,2026-01-11T13:00,15.3,13.0,0.0,24.8,53.7,173,120
Gurugram,2026-01-11T14:00,15.8,12.9,0.0,25.2,47.5,172,118
Gurugram,2026-01-11T15:00,15.7,12.8,0.0,24.8,45.8,172,117
Gurugram,2026-01-11T16:00,14.7,12.2,0.0,23.4,49.7,171,116
Gurugram,2026-01-11T17:00,12.8,10.4,0.0,18.0,62.6,170,115
Gurugram,2026-01-11T18:00,11.1,8.5,0.0,18.7,76.6,170,114
Gurugram,2026-01-11T19:00,9.9,7.1,0.0,20.2,85.7,169,114
Gurugram,2026-01-11T20:00,9.0,6.2,0.0,20.2,91.7,169,113
Gurugram,2026-01-11T21:00,8.4,5.7,0.0,19.4,95.7,169,113
Gurugram,2026-01-11T22:00,7.7,5.3,0.0,17.3,99.9,169,113
Gurugram,2026-01-11T23:00,6.9,4.4,0.0,14.8,102.7,169,113
Gurugram,2026-01-12T00:00,6.2,3.7,0.0,16.2,102.2,169,113
Gurugram,2026-01-12T01:00,5.7,3.2,0.0,16.2,102.2,169,113
Gurugram,2026-01-12T02:00,5.2,2.7,0.0,15.1,101.5,169,113
Gurugram,2026-01-12T03:00,4.7,2.3,0.0,13.3,100.8,169,113
Gurugram,2026-01-12T04:00,4.1,1.6,0.0,12.2,100.4,168,112
Gurugram,2026-01-12T05:00,3.7,1.3,0.0,12.2,87.1,168,112
Gurugram,2026-01-12T06:00,2.6,0.2,0.0,10.8,90.3,168,112
Gurugram,2026-01-12T07:00,2.1,-0.4,0.0,9.4,102.0,168,111
Gurugram,2026-01-12T08:00,3.8,1.5,0.0,13.0,113.2,167,111
Gurugram,2026-01-12T09:00,6.4,4.7,0.0,14.0,111.8,167,110
Gurugram,2026-01-12T10:00,9.6,8.0,0.0,14.4,108.0,167,110
Gurugram,2026-01-12T11:00,12.3,10.7,0.0,15.8,100.4,167,110
Gurugram,2026-01-12T12:00,14.7,13.2,0.0,15.5,84.5,167,110
Gurugram,2026-01-12T13:00,16.0,14.1,0.0,17.3,68.9,167,111
Gurugram,2026-01-12T14:00,16.5,14.1,0.0,18.0,60.5,168,111
Gurugram,2026-01-12T15:00,16.5,14.4,0.0,17.6,57.6,168,111
Gurugram,2026-01-12T16:00,15.9,14.1,0.0,14.4,64.3,168,112
Gurugram,2026-01-12T17:00,13.6,12.0,0.0,7.6,108.5,168,112
Gurugram,2026-01-12T18:00,12.4,10.2,0.0,11.5,143.9,169,114
Gurugram,2026-01-12T19:00,11.5,9.1,0.0,11.2,176.0,171,116
Gurugram,2026-01-12T20:00,10.8,8.4,0.0,13.7,196.0,173,119
Gurugram,2026-01-12T21:00,9.5,7.8,0.0,11.2,207.7,175,123
Gurugram,2026-01-12T22:00,8.9,7.1,0.0,5.8,215.6,178,126
Gurugram,2026-01-12T23:00,7.9,6.0,0.0,5.4,215.6,180,130
Gurugram,2026-01-13T00:00,7.2,5.3,0.0,7.2,209.5,183,134
Gurugram,2026-01-13T01:00,6.8,5.0,0.0,6.1,208.2,185,138
Gurugram,2026-01-13T02:00,6.4,4.9,0.0,3.6,209.5,187,141
Gurugram,2026-01-13T03:00,5.7,4.0,0.0,2.9,211.4,190,145
Gurugram,2026-01-13T04:00,4.7,2.7,0.0,6.5,210.5,192,148
Gurugram,2026-01-13T05:00,4.1,2.1,0.0,7.2,191.4,194,152
Gurugram,2026-01-13T06:00,3.6,1.7,0.0,5.0,186.3,197,156
Gurugram,2026-01-13T07:00,3.3,1.4,0.0,4.3,196.0,199,159
Gurugram,2026-01-13T08:00,4.9,3.2,0.0,8.6,205.8,202,162
Gurugram,2026-01-13T09:00,8.4,7.1,0.0,10.8,188.6,206,165
Gurugram,2026-01-13T10:00,12.1,11.0,0.0,12.6,156.5,209,167
Gurugram,2026-01-13T11:00,15.2,13.9,0.0,16.2,125.3,211,169
Gurugram,2026-01-13T12:00,17.0,15.9,0.0,18.4,100.8,212,170
Gurugram,2026-01-13T13:00,18.0,16.9,0.0,20.5,83.8,213,170
Gurugram,2026-01-13T14:00,18.2,16.8,0.0,22.0,72.9,213,171
Gurugram,2026-01-13T15:00,18.0,16.5,0.0,22.7,68.0,214,171
Gurugram,2026-01-13T16:00,17.2,15.9,0.0,22.3,71.0,214,172
Gurugram,2026-01-13T17:00,15.6,14.3,0.0,18.4,95.5,214,172
Gurugram,2026-01-13T18:00,13.8,12.2,0.0,16.9,106.6,214,172
Gurugram,2026-01-13T19:00,12.3,10.5,0.0,16.6,113.6,212,170
Gurugram,2026-01-13T20:00,11.1,9.1,0.0,16.2,117.6,210,168
Gurugram,2026-01-13T21:00,10.2,8.4,0.0,15.1,121.1,206,166
Gurugram,2026-01-13T22:00,9.3,7.4,0.0,12.6,126.2,203,163
Gurugram,2026-01-13T23:00,8.6,6.7,0.0,11.5,129.5,200,160
Gurugram,2026-01-14T00:00,7.8,5.9,0.0,11.9,128.1,198,157
Gurugram,2026-01-14T01:00,6.7,4.6,0.0,11.2,127.6,196,154
Gurugram,2026-01-14T02:00,5.8,3.6,0.0,13.7,126.2,194,151
Gurugram,2026-01-14T03:00,5.3,3.0,0.0,14.0,123.9,192,149
Gurugram,2026-01-14T04:00,5.0,2.6,0.0,14.0,121.1,190,146
Gurugram,2026-01-14T05:00,4.3,1.9,0.0,14.0,117.3,188,143
Gurugram,2026-01-14T06:00,4.1,1.6,0.0,13.7,116.4,187,140
Gurugram,2026-01-14T07:00,4.7,2.2,0.0,15.1,123.9,185,138
Gurugram,2026-01-14T08:00,5.0,2.6,0.0,18.0,129.5,184,136
Gurugram,2026-01-14T09:00,6.3,4.3,0.0,19.1,128.5,182,133
Gurugram,2026-01-14T10:00,8.8,6.8,0.0,19.1,115.0,181,131
Gurugram,2026-01-14T11:00,11.9,10.0,0.0,20.2,94.5,180,130
Gurugram,2026-01-14T12:00,14.4,12.9,0.0,21.6,76.6,179,129
Gurugram,2026-01-14T13:00,15.9,14.2,0.0,23.0,62.9,179,128
Gurugram,2026-01-14T14:00,16.6,14.4,0.0,23.4,55.2,178,127
Gurugram,2026-01-14T15:00,16.6,14.1,0.0,24.8,52.3,178,127
Gurugram,2026-01-14T16:00,15.8,13.5,0.0,24.5,55.5,177,126
Gurugram,2026-01-14T17:00,14.1,12.2,0.0,20.9,94.8,177,125
Gurugram,2026-01-14T18:00,12.6,10.7,0.0,15.5,110.1,177,125
Gurugram,2026-01-14T19:00,11.5,9.4,0.0,15.8,118.3,177,126
Gurugram,2026-01-14T20:00,10.6,8.6,0.0,16.2,126.7,177,126
Gurugram,2026-01-14T21:00,9.8,7.7,0.0,15.1,137.4,177,126
Gurugram,2026-01-14T22:00,9.1,7.3,0.0,15.1,144.4,178,127
Gurugram,2026-01-14T23:00,8.4,6.5,0.0,12.6,146.7,178,127
Gurugram,2026-01-15T00:00,7.6,5.9,0.0,13.3,147.1,179,128
Gurugram,2026-01-15T01:00,6.7,4.9,0.0,9.0,151.8,179,128
Gurugram,2026-01-15T02:00,6.1,4.4,0.0,7.6,157.9,179,129
Gurugram,2026-01-15T03:00,5.4,3.6,0.0,7.2,161.1,180,130
Gurugram,2026-01-15T04:00,4.9,3.1,0.0,7.2,161.1,181,132
Gurugram,2026-01-15T05:00,4.4,2.2,0.0,9.4,155.1,182,133
Gurugram,2026-01-15T06:00,4.1,1.8,0.0,13.0,155.5,183,134
Gurugram,2026-01-15T07:00,4.0,1.7,0.0,12.6,162.5,184,135
Gurugram,2026-01-15T08:00,5.0,2.8,0.0,14.0,165.8,184,137
Gurugram,2026-01-15T09:00,6.8,5.0,0.0,15.8,162.5,185,138
Gurugram,2026-01-15T10:00,9.1,7.9,0.0,16.9,157.9,186,139
Gurugram,2026-01-15T11:00,11.5,10.0,0.0,20.2,144.4,187,140
Gurugram,2026-01-15T12:00,14.2,12.9,0.0,20.9,123.9,188,142
Gurugram,2026-01-15T13:00,15.9,14.3,0.0,23.4,102.7,189,144
Gurugram,2026-01-15T14:00,16.9,14.5,0.0,25.6,87.3,190,145
Gurugram,2026-01-15T15:00,17.0,14.4,0.0,26.3,77.8,191,146
Gurugram,2026-01-15T16:00,16.2,14.0,0.0,25.9,75.7,191,147
Gurugram,2026-01-15T17:00,14.9,13.0,0.0,22.0,86.4,192,148
Gurugram,2026-01-15T18:00,13.2,11.1,0.0,18.0,91.0,191,147
Gurugram,2026-01-15T19:00,12.1,10.0,0.0,17.3,95.7,191,147
Gurugram,2026-01-15T20:00,11.1,9.0,0.0,16.2,100.8,190,146
Gurugram,2026-01-15T21:00,10.2,8.1,0.0,15.1,105.9,190,145
Gurugram,2026-01-15T22:00,9.4,7.4,0.0,14.4,112.0,189,144
Gurugram,2026-01-15T23:00,8.4,6.7,0.0,13.0,115.7,189,143
Gurugram,2026-01-16T00:00,7.2,5.5,0.0,10.8,114.8,188,142
Gurugram,2026-01-16T01:00,6.5,4.7,0.0,7.2,115.3,187,141
Gurugram,2026-01-16T02:00,6.1,4.2,0.0,7.6,115.7,186,140
Gurugram,2026-01-16T03:00,5.8,3.9,0.0,9.0,116.2,185,138
Gurugram,2026-01-16T04:00,5.4,3.5,0.0,9.0,116.6,184,137
Gurugram,2026-01-16T05:00,4.6,2.6,0.0,11.5,149.9,183,135
Gurugram,2026-01-16T06:00,4.8,2.5,0.0,10.4,149.0,183,135
Gurugram,2026-01-16T07:00,4.8,2.3,0.0,12.2,153.7,183,135
Gurugram,2026-01-16T08:00,6.5,4.0,0.0,16.6,154.6,183,135
Gurugram,2026-01-16T09:00,10.2,8.3,0.0,16.9,152.7,183,134
Gurugram,2026-01-16T10:00,13.9,12.4,0.0,15.8,137.4,183,134
Gurugram,2026-01-16T11:00,16.6,15.1,0.0,17.6,119.0,182,133
Gurugram,2026-01-16T12:00,18.5,17.3,0.0,16.6,95.7,182,132
Gurugram,2026-01-16T13:00,19.6,18.4,0.0,16.9,75.9,181,131
Gurugram,2026-01-16T14:00,20.0,18.5,0.0,17.3,65.2,180,130
Gurugram,2026-01-16T15:00,19.9,18.5,0.0,16.2,61.0,180,130
Gurugram,2026-01-16T16:00,19.1,18.0,0.0,14.4,68.7,179,129
Gurugram,2026-01-16T17:00,15.9,15.5,0.0,8.3,131.8,179,129
Gurugram,2026-01-16T18:00,14.6,14.1,0.0,6.8,168.6,180,130
Gurugram,2026-01-16T19:00,13.7,13.2,0.0,5.0,205.4,182,133
Gurugram,2026-01-16T20:00,12.6,11.8,0.0,4.7,237.5,184,137
Gurugram,2026-01-16T21:00,12.1,10.8,0.0,10.1,262.6,187,141
Gurugram,2026-01-16T22:00,11.1,9.3,0.0,13.3,281.3,191,146
Gurugram,2026-01-16T23:00,10.6,8.8,0.0,14.0,287.8,195,152
Gurugram,2026-01-17T00:00,9.9,8.5,0.0,13.7,279.4,198,158
Gurugram,2026-01-17T01:00,8.8,7.6,0.0,9.4,270.1,204,163
Gurugram,2026-01-17T02:00,8.1,7.2,0.0,4.3,259.8,210,169
Gurugram,2026-01-17T03:00,8.1,6.5,0.0,9.7,248.7,216,173
Gurugram,2026-01-17T04:00,8.0,6.2,0.0,11.2,237.5,222,178
Gurugram,2026-01-17T05:00,7.5,5.8,0.0,11.2,238.0,227,182
Gurugram,2026-01-17T06:00,7.6,5.6,0.0,11.5,236.6,230,185
Gurugram,2026-01-17T07:00,7.4,5.4,0.0,11.5,256.1,234,188
Gurugram,2026-01-17T08:00,8.7,6.9,0.0,12.2,286.8,238,191
Gurugram,2026-01-17T09:00,12.6,11.3,0.0,15.1,255.2,244,195
Gurugram,2026-01-17T10:00,16.0,15.1,0.0,15.8,193.7,248,199
Gurugram,2026-01-17T11:00,18.3,17.4,0.0,16.6,143.4,250,201
Gurugram,2026-01-17T12:00,20.2,19.9,0.0,17.3,108.3,251,202
Gurugram,2026-01-17T13:00,21.1,21.0,0.0,16.2,86.8,252,202
Gurugram,2026-01-17T14:00,21.7,21.4,0.0,15.5,72.2,252,202
Gurugram,2026-01-17T15:00,21.8,21.6,0.0,14.0,64.3,253,203
Gurugram,2026-01-17T16:00,21.1,21.1,0.0,10.1,75.4,253,203
Gurugram,2026-01-17T17:00,18.8,19.6,0.0,4.7,162.5,253,203
Gurugram,2026-01-17T18:00,16.2,16.7,0.0,2.2,201.6,254,204
Gurugram,2026-01-17T19:00,14.8,15.0,0.0,5.8,231.4,256,205
Gurugram,2026-01-17T20:00,14.1,14.0,0.0,9.7,250.5,257,206
Gurugram,2026-01-17T21:00,13.4,12.9,0.0,14.0,265.4,257,206
Gurugram,2026-01-17T22:00,12.9,12.3,0.0,14.0,280.3,258,206
Gurugram,2026-01-17T23:00,11.9,11.2,0.0,12.2,291.5,257,206
Gurugram,2026-01-18T00:00,10.9,10.1,0.0,13.0,294.3,258,207
Gurugram,2026-01-18T01:00,9.9,9.0,0.0,11.2,295.2,258,207
Gurugram,2026-01-18T02:00,9.6,8.5,0.0,11.5,295.2,259,208
Gurugram,2026-01-18T03:00,9.6,8.5,0.0,11.5,291.5,261,209
Gurugram,2026-01-18T04:00,9.0,7.9,0.0,10.8,285.9,263,210
Gurugram,2026-01-18T05:00,8.5,7.3,0.0,11.2,233.8,265,212
Gurugram,2026-01-18T06:00,8.3,7.2,0.0,11.2,235.2,264,212
Gurugram,2026-01-18T07:00,8.1,6.9,0.0,10.8,258.9,264,212
Gurugram,2026-01-18T08:00,9.2,8.1,0.0,14.0,290.6,264,212
Gurugram,2026-01-18T09:00,11.2,10.3,0.0,17.6,257.0,265,212
Gurugram,2026-01-18T10:00,13.3,12.7,0.0,20.2,191.9,265,212
Gurugram,2026-01-18T11:00,17.1,17.2,0.0,20.5,157.9,265,212
Gurugram,2026-01-18T12:00,19.5,19.4,0.0,22.7,126.7,265,213
Gurugram,2026-01-18T13:00,20.6,20.2,0.0,23.0,105.0,266,213
Gurugram,2026-01-18T14:00,21.0,20.2,0.0,24.1,92.2,267,214
Gurugram,2026-01-18T15:00,21.0,20.4,0.0,23.0,85.0,268,214
Gurugram,2026-01-18T16:00,20.4,20.1,0.0,19.4,90.1,268,215
Gurugram,2026-01-18T17:00,19.0,18.7,0.0,15.5,143.0,269,216
Gurugram,2026-01-18T18:00,17.6,17.1,0.0,14.0,170.9,268,215
Gurugram,2026-01-18T19:00,16.6,16.0,0.0,17.3,190.9,267,214
Gurugram,2026-01-18T20:00,15.7,15.3,0.0,17.3,207.2,265,213
Gurugram,2026-01-18T21:00,14.9,14.5,0.0,16.2,216.5,263,211
Gurugram,2026-01-18T22:00,14.3,13.6,0.0,17.3,222.6,261,210
Gurugram,2026-01-18T23:00,13.7,12.9,0.0,18.4,218.4,259,208
