city,timestamp,temperature_2m,apparent_temperature,precipitation,wind_gusts_10m,pm2_5,us_aqi,european_aqi
Mumbai,2025-06-12T04:00,29.0,33.8,0.1,34.2,13.9,59,32
Mumbai,2025-06-12T05:00,28.6,33.6,0.0,34.6,15.7,59,32
Mumbai,2025-06-12T06:00,29.1,34.7,0.6,28.8,14.6,59,32
Mumbai,2025-06-12T07:00,29.2,34.7,0.1,28.1,14.7,59,32
Mumbai,2025-06-12T08:00,29.4,34.1,0.2,40.3,15.2,58,32
Mumbai,2025-06-12T09:00,30.4,34.7,0.2,47.2,15.1,58,32
Mumbai,2025-06-12T10:00,31.2,35.3,0.4,55.8,15.4,58,31
Mumbai,2025-06-12T11:00,31.5,35.8,0.3,57.2,15.4,58,31
Mumbai,2025-06-12T12:00,31.2,35.9,0.2,57.2,15.6,57,33
Mumbai,2025-06-12T13:00,31.5,35.9,0.1,55.4,15.6,57,35
Mumbai,2025-06-12T14:00,31.2,35.4,0.0,55.8,15.8,57,35
Mumbai,2025-06-12T15:00,31.2,35.6,0.0,49.3,15.1,57,33
Mumbai,2025-06-12T16:00,30.6,34.9,0.1,43.2,14.4,57,30
Mumbai,2025-06-12T17:00,30.2,34.8,0.3,41.8,16.8,57,30
Mumbai,2025-06-12T18:00,30.4,36.1,0.0,34.9,16.5,56,30
Mumbai,2025-06-12T19:00,30.0,35.7,0.0,24.8,16.1,56,30
Mumbai,2025-06-12T20:00,30.0,35.6,0.0,24.1,16.0,56,30
Mumbai,2025-06-12T21:00,29.8,35.5,0.0,26.6,16.2,56,30
Mumbai,2025-06-12T22:00,29.5,35.4,0.0,28.1,16.6,57,30
Mumbai,2025-06-12T23:00,29.0,34.8,0.1,25.2,19.0,57,30
Mumbai,2025-06-13T00:00,29.0,34.8,0.2,28.1,17.1,57,31
Mumbai,2025-06-13T01:00,28.9,34.7,0.1,27.7,16.2,57,31
Mumbai,2025-06-13T02:00,28.8,34.8,0.1,26.6,23.1,58,31
Mumbai,2025-06-13T03:00,28.5,34.4,0.1,27.4,17.8,59,32
Mumbai,2025-06-13T04:00,28.2,33.9,0.1,27.0,17.8,59,32
Mumbai,2025-06-13T05:00,27.8,33.3,0.6,26.6,16.1,59,33
Mumbai,2025-06-13T06:00,27.0,33.1,0.9,15.5,16.3,59,33
Mumbai,2025-06-13T07:00,27.4,33.5,0.1,19.4,17.8,59,33
Mumbai,2025-06-13T08:00,28.0,33.9,0.2,25.2,18.9,60,33
Mumbai,2025-06-13T09:00,28.9,34.2,0.3,36.4,19.0,60,33
